date,symbol,quantity,close,market_value,avg_cost,weight
2025-08-05,159949.SZ,276100,1.057,291837.7,0.9548282822898622,0.329948639046181
2025-08-05,512880.SH,242100,1.205,291730.5,1.141157891479085,0.3298274398518831
2025-08-05,159915.SZ,125700,2.32,291624.0,2.3238579482999997,0.32970703207023455
2025-08-06,159949.SZ,276100,1.063,293494.3,0.9548282822898622,0.33000149827821007
2025-08-06,512880.SH,242100,1.21,292941.0,1.141157891479085,0.3293793743425925
2025-08-06,159915.SZ,125700,2.336,293635.19999999995,2.3238579482999997,0.3301599245614714
2025-08-07,159949.SZ,276100,1.054,291009.4,0.9548282822898622,0.3289600659407781
2025-08-07,512880.SH,242100,1.209,292698.9,1.141157891479085,0.330869894391017
2025-08-07,159915.SZ,125700,2.32,291624.0,2.3238579482999997,0.32965481620151604
2025-08-08,159949.SZ,276100,1.052,290457.2,0.9548282822898622,0.32981927388279575
2025-08-08,512880.SH,242100,1.199,290277.9,1.141157891479085,0.32961567557017973
2025-08-08,159915.SZ,125700,2.312,290618.39999999997,2.3238579482999997,0.3300023193261516
2025-08-11,159949.SZ,276200,1.075,296915.0,0.9548817572057602,0.33118706958675365
2025-08-11,512880.SH,242500,1.215,294637.5,1.1412732582560265,0.32864668411958686
2025-08-11,159915.SZ,125400,2.357,295567.80000000005,2.3238579482999997,0.329684366051576
2025-08-12,159949.SZ,276200,1.09,301058.0,0.9548817572057602,0.33243057395721437
2025-08-12,512880.SH,242500,1.221,296092.5,1.1412732582560265,0.3269476304214686
2025-08-12,159915.SZ,125400,2.385,299079.0,2.3238579482999997,0.3302453468386481
2025-08-13,159949.SZ,276200,1.133,312934.6,0.9548817572057602,0.33518017686039736
2025-08-13,512880.SH,242500,1.242,301185.0,1.1412732582560265,0.32259533323479983
2025-08-13,159915.SZ,125400,2.473,310114.2,2.3238579482999997,0.33215928313111
2025-08-14,159949.SZ,276200,1.126,311001.19999999995,0.9548817572057602,0.33510558284982134
2025-08-14,512880.SH,242500,1.241,300942.5,1.1412732582560265,0.3242672757107766
2025-08-14,159915.SZ,125400,2.446,306728.4,2.3238579482999997,0.3305016162593365
2025-08-15,159949.SZ,276200,1.157,319563.4,0.9548817572057602,0.333281538428318
2025-08-15,512880.SH,242500,1.3,315250.0,1.1412732582560265,0.32878297386223587
2025-08-15,159915.SZ,125400,2.509,314628.6,2.3238579482999997,0.32813489855705585
2025-08-18,159949.SZ,273700,1.189,325429.3,0.9548817572057602,0.3317620317860633
2025-08-18,512880.SH,242700,1.317,319635.89999999997,1.1414326165104507,0.325855894400925
2025-08-18,159915.SZ,126100,2.582,325590.19999999995,2.3249934077463914,0.33192606283954973
2025-08-19,159949.SZ,273700,1.19,325703.0,0.9548817572057602,0.3343998626945373
2025-08-19,512880.SH,242700,1.291,313325.69999999995,1.1414326165104507,0.3216920662648786
2025-08-19,159915.SZ,126100,2.575,324707.5,2.3249934077463914,0.3333777810332925
2025-08-20,159949.SZ,273700,1.195,327071.5,0.9548817572057602,0.33377611938630336
2025-08-20,512880.SH,242700,1.303,316238.1,1.1414326165104507,0.3227206461587076
