trade_date,signal_date,symbol,side,quantity,price,gross_amount,commission,stamp_duty,net_amount,realized_pnl
2025-07-28,2025-07-25,159915.SZ,BUY,126400,2.323161,293647.55039999995,88.09426511999997,0.0,293735.64466511994,0.0
2025-07-28,2025-07-25,159949.SZ,BUY,2000,1.056528,2113.056,5.0,0.0,2118.056,0.0
2025-08-04,2025-08-01,159915.SZ,SELL,700,2.2838575000000003,1598.7002500000003,5.0,0.0,1593.7002500000003,-33.0003138099994
2025-08-04,2025-08-01,159949.SZ,SELL,1900,1.0394800000000002,1975.0120000000004,5.0,0.0,1970.0120000000004,155.83826364926222
2025-08-04,2025-08-01,512880.SH,BUY,2800,1.1865929999999998,3322.4603999999995,5.0,0.0,3327.4603999999995,0.0
2025-08-11,2025-08-08,159915.SZ,SELL,300,2.3158415000000003,694.7524500000001,5.0,0.0,689.7524500000001,-7.404934489999846
2025-08-11,2025-08-08,159949.SZ,BUY,100,1.052526,105.2526,5.0,0.0,110.2526,0.0
2025-08-11,2025-08-08,512880.SH,BUY,400,1.198599,479.4396,5.0,0.0,484.4396,0.0
2025-08-18,2025-08-15,159949.SZ,SELL,2500,1.1604195000000002,2901.0487500000004,5.0,0.0,2896.0487500000004,508.8443569855999
2025-08-18,2025-08-15,159915.SZ,BUY,700,2.52126,1764.8819999999998,5.0,0.0,1769.8819999999998,0.0
2025-08-18,2025-08-15,512880.SH,BUY,200,1.3096545,261.9309,5.0,0.0,266.9309,0.0
2025-08-25,2025-08-22,159915.SZ,SELL,1300,2.6916535,3499.14955,5.0,0.0,3494.14955,471.6581199296911
2025-08-25,2025-08-22,159949.SZ,SELL,3700,1.2443775000000001,4604.19675,5.0,0.0,4599.19675,1066.1342483386875
2025-08-25,2025-08-22,512880.SH,BUY,5400,1.3556774999999999,7320.6585,5.0,0.0,7325.6585,0.0
2025-09-01,2025-08-29,159915.SZ,SELL,2800,2.8785600000000002,8059.968000000001,5.0,0.0,8054.968000000001,1544.9864583101053
2025-09-01,2025-08-29,159949.SZ,SELL,9900,1.3503245000000001,13368.212550000002,5.0,0.0,13363.212550000002,3909.883153662977
2025-09-01,2025-08-29,512880.SH,SELL,248100,1.3303345,330055.98945,99.016796835,0.0,329956.972653165,45605.61812607857
2025-09-01,2025-08-29,516160.SH,BUY,152700,2.30115,351385.605,105.41568149999999,0.0,351491.02068149997,0.0
2025-09-08,2025-09-05,516160.SH,SELL,8500,2.5777105000000002,21910.53925,6.573161775,0.0,21903.966088225003,2338.3231557250037
2025-09-08,2025-09-05,159915.SZ,BUY,4300,2.947473,12674.1339,5.0,0.0,12679.1339,0.0
2025-09-08,2025-09-05,159949.SZ,BUY,5700,1.4006999999999998,7983.989999999999,5.0,0.0,7988.989999999999,0.0
2025-09-15,2025-09-12,159915.SZ,SELL,2000,3.0044969999999998,6008.994,5.0,0.0,6003.994,1311.5422241479046
2025-09-15,2025-09-12,159949.SZ,SELL,2100,1.4162915,2974.2121500000003,5.0,0.0,2969.2121500000003,943.8440401303305
2025-09-15,2025-09-12,516160.SH,BUY,3600,2.529264,9105.3504,5.0,0.0,9110.3504,0.0
2025-09-22,2025-09-19,159949.SZ,SELL,1500,1.4542725,2181.40875,5.0,0.0,2176.40875,729.7172429502359
2025-09-22,2025-09-19,516160.SH,BUY,700,2.5702844999999996,1799.1991499999997,5.0,0.0,1804.1991499999997,0.0
2025-09-29,2025-09-26,516160.SH,SELL,3200,2.708645,8667.664,5.0,0.0,8662.664,1274.8675868228966
2025-09-29,2025-09-26,159915.SZ,BUY,1700,3.127563,5316.8571,5.0,0.0,5321.8571,0.0
2025-09-29,2025-09-26,159949.SZ,BUY,2000,1.4917455,2983.491,5.0,0.0,2988.491,0.0
2025-10-13,2025-10-10,516160.SH,SELL,3700,2.6496745,9803.79565,5.0,0.0,9798.79565,1256.656047263974
2025-10-13,2025-10-10,159915.SZ,BUY,1100,2.9534759999999998,3248.8235999999997,5.0,0.0,3253.8235999999997,0.0
2025-10-13,2025-10-10,159949.SZ,BUY,5100,1.3946969999999999,7112.954699999999,5.0,0.0,7117.954699999999,0.0
2025-10-20,2025-10-17,159949.SZ,SELL,1000,1.4142925000000002,1414.2925000000002,5.0,0.0,1409.2925000000002,432.730594570001
2025-10-20,2025-10-17,516160.SH,SELL,100,2.680659,268.0659,5.0,0.0,263.0659,32.197262088215496
2025-10-20,2025-10-17,159915.SZ,BUY,400,2.9774879999999997,1190.9951999999998,5.0,0.0,1195.9951999999998,0.0
2025-10-27,2025-10-24,159915.SZ,SELL,1100,3.2073955,3528.13505,5.0,0.0,3523.13505,922.756154736247
2025-10-27,2025-10-24,159949.SZ,SELL,5000,1.5402295,7701.1475,5.0,0.0,7696.1475,2813.337972850004
2025-10-27,2025-10-24,516160.SH,BUY,3800,2.7943965,10618.7067,5.0,0.0,10623.7067,0.0
2025-11-03,2025-10-31,516160.SH,SELL,6300,2.9225380000000003,18411.989400000002,5.52359682,0.0,18406.465803180003,3781.497978853764
2025-11-03,2025-10-31,159915.SZ,BUY,2500,3.153576,7883.9400000000005,5.0,0.0,7888.9400000000005,0.0
2025-11-03,2025-10-31,159949.SZ,BUY,6900,1.5047519999999999,10382.788799999998,5.0,0.0,10387.788799999998,0.0
2025-11-10,2025-11-07,516160.SH,SELL,4100,3.108445,12744.6245,5.0,0.0,12739.6245,3221.788296867051
2025-11-10,2025-11-07,159915.SZ,BUY,2200,3.2016,7043.52,5.0,0.0,7048.52,0.0
2025-11-10,2025-11-07,159949.SZ,BUY,3400,1.534767,5218.2078,5.0,0.0,5223.2078,0.0
2025-11-17,2025-11-14,516160.SH,SELL,2100,3.0414785,6387.104850000001,5.0,0.0,6382.104850000001,1507.1155752245877
2025-11-17,2025-11-14,159915.SZ,BUY,400,3.0755369999999997,1230.2148,5.0,0.0,1235.2148,0.0
2025-11-17,2025-11-14,159949.SZ,BUY,4000,1.4567279999999998,5826.911999999999,5.0,0.0,5831.911999999999,0.0
2025-11-24,2025-11-21,159915.SZ,SELL,131500,2.9235375,384445.18125,115.33355437499999,0.0,384329.84769562504,69349.99802168104
2025-11-24,2025-11-21,159949.SZ,SELL,277600,1.393303,386780.9128,116.03427383999998,0.0,386664.87852615997,108093.22022644122
