date,symbol,quantity,close,market_value,avg_cost,weight
2024-03-06,510300.SH,33000,3.331,109923.0,3.0523837075072215,0.11330962547118648
2024-03-06,510500.SH,21000,5.193,109052.99999999999,5.22517758315,0.1124128215797358
2024-03-07,510880.SH,38800,2.887,112015.6,2.5532464380341677,0.11562877270947516
2024-03-07,510300.SH,33000,3.312,109296.0,3.0523837075072215,0.11282144935218663
2024-03-07,510500.SH,21000,5.123,107583.0,5.22517758315,0.11105319486217514
2024-03-08,510880.SH,38800,2.904,112675.2,2.5532464380341677,0.11601258528168047
2024-03-08,510300.SH,33000,3.322,109626.0,3.0523837075072215,0.1128730694428721
2024-03-08,510500.SH,21000,5.194,109074.0,5.22517758315,0.11230471946811735
2024-03-11,510880.SH,37900,2.872,108848.8,2.5532464380341677,0.11179749221317253
2024-03-11,510300.SH,33100,3.37,111547.0,3.0533482884513083,0.11456878591130776
2024-03-11,159995.SZ,124800,0.899,112195.2,0.88170493215,0.11523454551961376
2024-03-12,510880.SH,37900,2.801,106157.90000000001,2.5532464380341677,0.10923301678627013
2024-03-12,510300.SH,33100,3.375,111712.5,3.0533482884513083,0.11494851902436089
2024-03-12,159995.SZ,124800,0.905,112944.0,0.88170493215,0.11621569235929208
2024-03-13,510880.SH,37900,2.783,105475.7,2.5532464380341677,0.10875501143251493
2024-03-13,510300.SH,33100,3.354,111017.40000000001,3.0533482884513083,0.11446900666417083
2024-03-13,159995.SZ,124800,0.9,112320.0,0.88170493215,0.11581210538635986
2024-03-14,510880.SH,37900,2.792,105816.79999999999,2.5532464380341677,0.10931370140328296
2024-03-14,510300.SH,33100,3.341,110587.1,3.0533482884513083,0.1142416443178682
2024-03-14,159995.SZ,124800,0.886,110572.8,0.88170493215,0.114226871749334
2024-03-15,510880.SH,37900,2.786,105589.4,2.5532464380341677,0.10905678392648743
2024-03-15,510300.SH,33100,3.35,110885.0,3.0533482884513083,0.11452628280574148
2024-03-15,159995.SZ,124800,0.887,110697.6,0.88170493215,0.11433272889495287
2024-03-18,510880.SH,39400,2.769,109098.6,2.562173280494796,0.11247627715004593
2024-03-18,510300.SH,32700,3.381,110558.7,3.0533482884513083,0.113981581638525
2024-03-18,159915.SZ,59200,1.875,111000.0,1.8514802774999999,0.11443654422380395
2024-03-19,510880.SH,39400,2.767,109019.8,2.562173280494796,0.11264277803142267
2024-03-19,510300.SH,32700,3.358,109806.6,3.0533482884513083,0.11345572520024085
2024-03-19,159915.SZ,59200,1.853,109697.6,1.8514802774999999,0.11334310288020884
2024-03-20,510880.SH,39400,2.773,109256.20000000001,2.562173280494796,0.11282733514270321
2024-03-20,510300.SH,32700,3.361,109904.70000000001,3.0533482884513083,0.11349703193647824
2024-03-20,159915.SZ,59200,1.856,109875.20000000001,1.8514802774999999,0.11346656770299117
2024-03-21,510880.SH,39400,2.777,109413.8,2.562173280494796,0.11304843485009607
2024-03-21,510300.SH,32700,3.359,109839.3,3.0533482884513083,0.11348806960392709
2024-03-21,159915.SZ,59200,1.846,109283.20000000001,1.8514802774999999,0.1129134964274161
2024-03-22,510880.SH,39400,2.783,109650.2,2.562173280494796,0.1135853919534448
2024-03-22,510300.SH,32700,3.328,108825.59999999999,3.0533482884513083,0.11273119821549621
2024-03-22,159915.SZ,59200,1.817,107566.4,1.8514802774999999,0.1114268072928369
2024-03-25,510880.SH,39300,2.793,109764.90000000001,2.562173280494796,0.11398869348250532
2024-03-25,510300.SH,32900,3.309,108866.1,3.055125256302668,0.11305530732990028
2024-03-25,159915.SZ,60300,1.781,107394.29999999999,1.8508047658043119,0.11152687192780406
2024-03-26,510880.SH,39300,2.776,109096.79999999999,2.562173280494796,0.1132528858984431
2024-03-26,510300.SH,32900,3.32,109228.0,3.055125256302668,0.11338908401451869
2024-03-26,159915.SZ,60300,1.792,108057.6,1.8508047658043119,0.1121740971619663
2024-03-27,510880.SH,39300,2.775,109057.5,2.562173280494796,0.11372024557835617
2024-03-27,510300.SH,32900,3.282,107977.8,3.055125256302668,0.1125943830824164
2024-03-27,159915.SZ,60300,1.742,105042.6,1.8508047658043119,0.10953368881726645
2024-03-28,510880.SH,39300,2.767,108743.09999999999,2.562173280494796,0.11324954811186701
2024-03-28,510300.SH,32900,3.299,108537.09999999999,3.055125256302668,0.11303501121793035
2024-03-28,159915.SZ,60300,1.758,106007.4,1.8508047658043119,0.11040047733156338
2024-03-29,510880.SH,39300,2.787,109529.09999999999,2.562173280494796,0.11384103349818755
2024-03-29,510300.SH,32900,3.315,109063.5,3.055125256302668,0.11335710379186517
2024-03-29,159915.SZ,60300,1.768,106610.4,1.8508047658043119,0.11080743033271682
2024-04-01,510880.SH,39100,2.782,108776.2,2.562173280494796,0.11247618363603075
2024-04-01,510300.SH,32700,3.373,110297.1,3.055125256302668,0.11404881650693487
2024-04-01,159915.SZ,61200,1.822,111506.40000000001,1.8498583068300654,0.1152992504150053
2024-04-02,510880.SH,39100,2.803,109597.3,2.562173280494796,0.11337540000335843
2024-04-02,510300.SH,32700,3.361,109904.70000000001,3.055125256302668,0.11369339686971401
2024-04-02,159915.SZ,61200,1.808,110649.6,1.8498583068300654,0.11446397548307859
2024-04-03,510880.SH,39100,2.84,111044.0,2.562173280494796,0.11488536537954316
2024-04-03,510300.SH,32700,3.347,109446.9,3.055125256302668,0.11323301660745581
2024-04-03,159915.SZ,61200,1.79,109548.0,1.8498583068300654,0.1133376139782266
2024-04-08,510880.SH,39100,2.85,111435.0,2.562173280494796,0.11559074235251666
2024-04-08,510300.SH,32700,3.318,108498.6,3.055125256302668,0.11254483526906954
2024-04-08,159915.SZ,61200,1.758,107589.6,1.8498583068300654,0.11160193595737719
2024-04-09,510880.SH,39100,2.835,110848.5,2.562173280494796,0.11493705321094197
