trade_date,symbol,open,high,low,close,volume,amount,adj_factor
2025-06-26,159949.SZ,0.954,0.96,0.945,0.946,8623159.0,820838365.524,
2025-06-27,159949.SZ,0.95,0.961,0.945,0.951,8722158.0,832328080.0,
2025-06-30,159949.SZ,0.953,0.965,0.953,0.965,7544736.0,723343497.66,
2025-07-01,159949.SZ,0.963,0.963,0.955,0.961,6647820.0,637266659.158,
2025-07-02,159949.SZ,0.957,0.959,0.947,0.949,5310841.0,504863189.329,
2025-07-03,159949.SZ,0.953,0.974,0.952,0.97,12222372.0,1178925670.01,
2025-07-04,159949.SZ,0.971,0.984,0.967,0.968,9357867.0,910434994.355,
2025-07-07,159949.SZ,0.965,0.97,0.953,0.956,7717053.0,738511807.4,
2025-07-08,159949.SZ,0.955,0.981,0.954,0.979,10014260.0,974496956.5,
2025-07-09,159949.SZ,0.978,0.993,0.978,0.983,9505614.0,937260994.083,
2025-07-10,159949.SZ,0.986,0.992,0.978,0.987,7964860.0,784298306.52,
2025-07-11,159949.SZ,0.984,1.003,0.982,0.993,9642815.0,958970296.8,
2025-07-14,159949.SZ,0.991,0.994,0.984,0.989,6541603.0,646328074.5,
2025-07-15,159949.SZ,0.994,1.015,0.994,1.01,14356572.0,1445449454.848,
2025-07-16,159949.SZ,1.011,1.02,1.004,1.006,7512860.0,759893454.037,
2025-07-17,159949.SZ,1.004,1.027,1.003,1.026,10523014.0,1072583262.82,
2025-07-18,159949.SZ,1.031,1.04,1.023,1.03,7455003.0,768977314.25,
2025-07-21,159949.SZ,1.03,1.039,1.026,1.038,7334802.0,757726567.245,
2025-07-22,159949.SZ,1.037,1.046,1.034,1.043,7950558.0,827658902.626,
2025-07-23,159949.SZ,1.044,1.054,1.04,1.043,9729259.0,1018449243.126,
2025-07-24,159949.SZ,1.047,1.058,1.046,1.058,7143327.0,750923142.08,
2025-07-25,159949.SZ,1.06,1.06,1.05,1.055,7900777.0,833149579.23,
2025-07-28,159949.SZ,1.056,1.07,1.052,1.069,8257738.0,877935920.18,
